1,-4.5,4.5
2,-1.3,4.5
3,1.3,4.5
4,4.5,4.5
5,-4.5,1.3
6,-1.3,1.3
7,1.3,1.3
8,4.5,1.3
9,-4.5,-1.3
10,-1,-1.3
11,1.3,-1.3
12,4.5,-1.3
13,-4.5,-4.5
14,-1.3,-4.5
15,1.3,-4.5
16,4.5,-4.5
